"RecNumbe","F1Age","F2Age","MarriedCouple","UnmarriedCouple","SingleFemale","SingleMale","F1White","F1Black","F1NativeAmer","F1Asian","F1HawaiiP","F1Hispanic","F2White","F2Black","F2NativeAmer","F2Asian","F2HawaiiP","F2Hispanic","SameRaces","KidNotWhParentWh","KidWhParentNotWh","OtherTrans","Adopt","prediction","score.0","score.1"
"251883000000",57,NA,NA,NA,NA,NA, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,0,"1",0.71748087,0.28251913
"251883000000",NA,NA,NA,NA,NA,NA, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0, 0,NA,NA,NA,NA,NA,0,"0",0.29260450,0.70739550
"251889000000",45,46, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0,0,"1",0.71748087,0.28251913
"251921000000",52,47, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0,0,"1",0.83806344,0.16193656
"251934000000",62,59, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0,0,"1",0.71748087,0.28251913
"251941000000",NA,NA,NA,NA,NA,NA, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0, 0,NA,NA,NA,NA,NA,0,"0",0.29260450,0.70739550
"251950000000",65,NA,NA,NA,NA,NA, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,0,"1",0.71748087,0.28251913
"251960000000",43,48, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0,1,"1",0.83806344,0.16193656
"251960000000",64,70,NA,NA,NA,NA, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0,0,"1",0.71748087,0.28251913
"251973000000",45,NA,NA,NA,NA,NA, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"251981000000",72,NA,NA,NA,NA,NA, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,0,"1",0.71748087,0.28251913
"252017000000",49,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0,NA,NA,NA,NA,NA,0,"0",0.43076923,0.56923077
"252022000000",49,NA,NA,NA,NA,NA, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0,0,"0",0.44628099,0.55371901
"252025000000",45,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,0,"1",0.71748087,0.28251913
"252039000000",34,NA,NA,NA,NA,NA, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,0,"1",0.71748087,0.28251913
"252052000000",50,62, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1,0,"0",0.43076923,0.56923077
"252075000000",53,NA,NA,NA,NA,NA, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA,NA,NA,NA,NA,1,"1",0.71748087,0.28251913
"252082000000",59,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0,NA,NA,NA,NA,NA,1,"0",0.43076923,0.56923077
"252084000000",49,55, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"252113000000",66,NA,NA,NA,NA,NA, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0,NA,NA,NA,NA,NA,1,"0",0.44628099,0.55371901
"252121000000",36,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,0,"1",0.71748087,0.28251913
"252133000000",49,43, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0,0,"1",0.71748087,0.28251913
"252135000000",79,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,0,"1",0.71748087,0.28251913
"252138000000",35,27, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"252147000000",NA,NA,NA,NA,NA,NA, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0, 0,NA,NA,NA,NA,NA,0,"0",0.29260450,0.70739550
"252175000000",43,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0,NA,NA,NA,NA,NA,0,"0",0.43076923,0.56923077
"252176000000",NA,NA,NA,NA,NA,NA, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0, 0,NA,NA,NA,NA,NA,0,"0",0.29260450,0.70739550
"252184000000",54,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"0",0.43076923,0.56923077
"260107000000",30,NA,NA,NA,NA,NA, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"260107000000",56,NA,NA,NA,NA,NA, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,0,"1",0.71748087,0.28251913
"260111000000",38,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,0,"1",0.71748087,0.28251913
"260137000000",68,NA, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,0,"0",0.44628099,0.55371901
"260144000000",63,78, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1,0,"0",0.44628099,0.55371901
"260159000000",49,NA,NA,NA,NA,NA, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0,0,"1",0.71748087,0.28251913
"260182000000",53,NA, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0,NA,NA,NA,NA,NA,0,"0",0.44628099,0.55371901
"260186000000",48,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,0,"1",0.71748087,0.28251913
"260187000000",35,NA, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0,NA,NA,NA,NA,NA,0,"0",0.44628099,0.55371901
"260209000000",NA,NA,NA,NA,NA,NA, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0, 0,NA,NA,NA,NA,NA,0,"0",0.29260450,0.70739550
"260224000000",31,NA,NA,NA,NA,NA, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA,NA,NA,NA,NA,0,"1",0.83806344,0.16193656
"260231000000",53,61,NA,NA,NA,NA, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0,1,"1",0.71748087,0.28251913
"260259000000",43,52, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1,0,"1",0.71748087,0.28251913
"260287000000",66,NA, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,0,"1",0.71748087,0.28251913
"260317000000",49,39, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1,1,"0",0.44628099,0.55371901
"260354000000",49,NA, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"0",0.44628099,0.55371901
"260377000000",NA,NA, 1, 0, 0, 0, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0, 0,NA,NA,NA,NA,NA,0,"1",0.93939394,0.06060606
"260380000000",44,NA,NA,NA,NA,NA, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"260515000000",NA,NA,NA,NA,NA,NA, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0, 0,NA,NA,NA,NA,NA,0,"0",0.29260450,0.70739550
"260559000000",NA,NA,NA,NA,NA,NA, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0, 0,NA,NA,NA,NA,NA,0,"0",0.29260450,0.70739550
"260565000000",52,50,NA,NA,NA,NA, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1,0,"0",0.44628099,0.55371901
"260588000000",NA,NA, 0, 0, 1, 0, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0, 0,NA,NA,NA,NA,NA,0,"0",0.29260450,0.70739550
"260645000000",NA,NA,NA,NA,NA,NA, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0, 0,NA,NA,NA,NA,NA,0,"0",0.29260450,0.70739550
"260657000000",56,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,0,"1",0.71748087,0.28251913
"260686000000",59,65, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"260688000000",72,NA,NA,NA,NA,NA, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,0,"1",0.71748087,0.28251913
"260690000000",38,60,NA,NA,NA,NA, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0,0,"1",0.71748087,0.28251913
"260845000000",64,68,NA,NA,NA,NA, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0,1,"0",0.44628099,0.55371901
"260893000000",NA,NA,NA,NA,NA,NA, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0, 0,NA,NA,NA,NA,NA,0,"0",0.29260450,0.70739550
"260951000000",45,NA, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,0,"1",0.71748087,0.28251913
"260959000000",65,NA, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"261104000000",67,59,NA,NA,NA,NA, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0,0,"1",0.79166667,0.20833333
"261132000000",NA,NA,NA,NA,NA,NA, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0, 0,NA,NA,NA,NA,NA,0,"0",0.29260450,0.70739550
"261150000000",53,58, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0,0,"1",0.83806344,0.16193656
"261155000000",55,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,0,"1",0.71748087,0.28251913
"261201000000",47,NA,NA,NA,NA,NA, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,0,"1",0.71748087,0.28251913
"261208000000",50,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,0,"1",0.71748087,0.28251913
"261218000000",NA,NA, 0, 1, 0, 0, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0, 0,NA,NA,NA,NA,NA,1,"1",0.93939394,0.06060606
"261222000000",48,49, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0,0,"1",0.83806344,0.16193656
"261324000000",68,NA,NA,NA,NA,NA, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"0",0.44628099,0.55371901
"261334000000",NA,NA,NA,NA,NA,NA, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0, 0,NA,NA,NA,NA,NA,0,"0",0.29260450,0.70739550
"261367000000",54,NA,NA,NA,NA,NA, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA,NA,NA,NA,NA,0,"1",0.71748087,0.28251913
"261374000000",NA,NA,NA,NA,NA,NA, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0, 0,NA,NA,NA,NA,NA,0,"0",0.29260450,0.70739550
"261377000000",65,NA, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0,0,"0",0.44628099,0.55371901
"261430000000",48,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,0,"1",0.71748087,0.28251913
"261462000000",55,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0,NA,NA,NA,NA,NA,0,"0",0.43076923,0.56923077
"261592000000",56,NA, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,0,"1",0.71748087,0.28251913
"261596000000",41,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0,NA,NA,NA,NA,NA,0,"0",0.43076923,0.56923077
"261616000000",27,NA, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0,NA,NA,NA,NA,NA,0,"0",0.44628099,0.55371901
"261628000000",38,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0,0,"1",0.71748087,0.28251913
"261640000000",55,58, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"261656000000",NA,NA,NA,NA,NA,NA, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0, 0,NA,NA,NA,NA,NA,0,"0",0.29260450,0.70739550
"261755000000",42,NA, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,0,"1",0.71748087,0.28251913
"261757000000",41,NA, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,0,"1",0.71748087,0.28251913
"261824000000",50,NA,NA,NA,NA,NA, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,0,"0",0.44628099,0.55371901
"261837000000",45,47, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"261848000000",NA,NA,NA,NA,NA,NA, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0, 0,NA,NA,NA,NA,NA,0,"0",0.29260450,0.70739550
"261893000000",59,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"261997000000",38,37,NA,NA,NA,NA, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0,0,"1",0.71748087,0.28251913
"262092000000",35,NA, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,0,"1",0.83806344,0.16193656
"262222000000",49,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"0",0.43076923,0.56923077
"262245000000",45,51,NA,NA,NA,NA, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0,0,"1",0.71748087,0.28251913
"262245000000",41,42, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1,1,"1",0.71748087,0.28251913
"262248000000",59,NA, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"0",0.44628099,0.55371901
"262265000000",NA,NA,NA,NA,NA,NA, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0, 0,NA,NA,NA,NA,NA,0,"0",0.29260450,0.70739550
"262276000000",NA,NA,NA,NA,NA,NA, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0, 0,NA,NA,NA,NA,NA,0,"0",0.29260450,0.70739550
"262306000000",NA,NA,NA,NA,NA,NA, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0, 0,NA,NA,NA,NA,NA,0,"0",0.29260450,0.70739550
"262315000000",78,NA,NA,NA,NA,NA, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,0,"1",0.71748087,0.28251913
"262343000000",64,NA,NA,NA,NA,NA, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,0,"1",0.71748087,0.28251913
"262345000000",NA,NA,NA,NA,NA,NA, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0, 0,NA,NA,NA,NA,NA,0,"0",0.29260450,0.70739550
"262351000000",32,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,0,"1",0.71748087,0.28251913
"262352000000",57,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"262367000000",50,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,0,"1",0.71748087,0.28251913
"262373000000",55,NA, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,0,"0",0.44628099,0.55371901
"262397000000",29,31, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0,0,"1",0.71748087,0.28251913
"262406000000",58,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,0,"1",0.71748087,0.28251913
"262417000000",NA,NA,NA,NA,NA,NA, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0, 0,NA,NA,NA,NA,NA,0,"0",0.29260450,0.70739550
"262445000000",NA,NA,NA,NA,NA,NA, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0, 0,NA,NA,NA,NA,NA,0,"0",0.29260450,0.70739550
"262454000000",NA,NA,NA,NA,NA,NA, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0, 0,NA,NA,NA,NA,NA,0,"0",0.29260450,0.70739550
"262458000000",44,42,NA,NA,NA,NA, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0,0,"1",0.71748087,0.28251913
"262463000000",75,NA, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA,NA,NA,NA,NA,0,"1",0.71748087,0.28251913
"262474000000",42,NA, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA,NA,NA,NA,NA,0,"1",0.71748087,0.28251913
"262490000000",54,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,0,"1",0.71748087,0.28251913
"262497000000",58,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA,NA,NA,NA,NA,0,"1",0.71748087,0.28251913
"262497000000",52,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,0,"1",0.71748087,0.28251913
"262499000000",80,NA,NA,NA,NA,NA, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"262533000000",48,45,NA,NA,NA,NA, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0,1,"1",0.83806344,0.16193656
"262542000000",52,51,NA,NA,NA,NA, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0,0,"1",0.71748087,0.28251913
"262545000000",43,NA, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0,NA,NA,NA,NA,NA,0,"1",0.79166667,0.20833333
"262553000000",47,48,NA,NA,NA,NA, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0,1,"1",0.83806344,0.16193656
"262577000000",NA,NA,NA,NA,NA,NA, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0, 0,NA,NA,NA,NA,NA,0,"0",0.29260450,0.70739550
"262579000000",57,NA,NA,NA,NA,NA, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"262611000000",55,NA,NA,NA,NA,NA, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0,NA,NA,NA,NA,NA,1,"0",0.44628099,0.55371901
"262632000000",NA,NA,NA,NA,NA,NA, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0, 0,NA,NA,NA,NA,NA,0,"0",0.29260450,0.70739550
"262638000000",45,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"262648000000",61,NA, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA,NA,NA,NA,NA,1,"1",0.83806344,0.16193656
"262654000000",62,NA, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0,NA,NA,NA,NA,NA,0,"0",0.44628099,0.55371901
"262668000000",43,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,0,"1",0.71748087,0.28251913
"262679000000",44,49,NA,NA,NA,NA, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0,1,"1",0.83806344,0.16193656
"251170000000",NA,NA,NA,NA,NA,NA, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0, 0,NA,NA,NA,NA,NA,0,"0",0.29260450,0.70739550
"251187000000",NA,NA,NA,NA,NA,NA, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0, 0,NA,NA,NA,NA,NA,0,"0",0.29260450,0.70739550
"251225000000",44,NA, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.83806344,0.16193656
"251241000000",NA,NA,NA,NA,NA,NA, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0, 0,NA,NA,NA,NA,NA,0,"0",0.29260450,0.70739550
"251275000000",43,NA,NA,NA,NA,NA, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"251283000000",69,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,0,"1",0.71748087,0.28251913
"251285000000",NA,NA, 1, 0, 0, 0, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0, 0,NA,NA,NA,NA,NA,0,"1",0.93939394,0.06060606
"251291000000",53,NA,NA,NA,NA,NA, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"251293000000",48,48, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0,1,"1",0.83806344,0.16193656
"251294000000",54,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,0,"1",0.71748087,0.28251913
"251298000000",58,NA,NA,NA,NA,NA, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA,NA,NA,NA,NA,0,"1",0.71748087,0.28251913
"251301000000",40,39, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,1,"1",0.83806344,0.16193656
"251319000000",54,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"251321000000",50,50, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0,1,"1",0.83806344,0.16193656
"251321000000",54,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"251327000000",57,NA,NA,NA,NA,NA, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.71748087,0.28251913
"251333000000",NA,NA,NA,NA,NA,NA, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0, 0,NA,NA,NA,NA,NA,0,"0",0.29260450,0.70739550
"251334000000",58,60, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0,1,"1",0.83806344,0.16193656
"251334000000",43,56, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0,0,"0",0.44628099,0.55371901
"251338000000",52,55, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0,0,"1",0.71748087,0.28251913
"251338000000",46,52, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0,0,"1",0.71748087,0.28251913
"251343000000",29,29, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0,1,"1",0.83806344,0.16193656
"251349000000",67,NA, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,1,"1",0.83806344,0.16193656
"251351000000",NA,NA,NA,NA,NA,NA, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0, 0,NA,NA,NA,NA,NA,0,"0",0.29260450,0.70739550
"251361000000",59,NA, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,0,"1",0.71748087,0.28251913
"251364000000",47,48, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0,0,"1",0.83806344,0.16193656
"251364000000",NA,NA,NA,NA,NA,NA, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0, 0,NA, 0, 0, 0, 0,0,"0",0.29260450,0.70739550
"251366000000",51,57, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0,0,"1",0.83806344,0.16193656
"251368000000",45,NA, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,NA, 1, 0, 0, 0,0,"1",0.71748087,0.28251913
"251371000000",52,62, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0,1,"0",0.43076923,0.56923077
